# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
1.400e+01	7.713e+02	4.674e-02	2.995e+02	8.438e-01
1.600e+01	9.680e+02	5.484e-02	2.918e+02	8.085e-01
1.800e+01	1.235e+03	6.239e-02	2.885e+02	8.392e-01
2.000e+01	1.537e+03	7.069e-02	2.829e+02	8.551e-01
2.200e+01	1.868e+03	7.610e-02	2.891e+02	8.110e-01
2.200e+01	5.623e+02	4.031e-02	5.457e+02	-4.688e-01
2.400e+01	1.964e+03	8.381e-02	2.864e+02	9.139e-01
2.600e+01	2.452e+03	9.392e-02	2.768e+02	8.338e-01
2.600e+01	3.876e+02	3.813e-02	6.819e+02	-1.673e+00
2.600e+01	2.171e+03	4.136e-01	6.287e+01	-3.216e-03
2.800e+01	2.967e+03	9.950e-02	2.814e+02	8.019e-01
2.800e+01	2.650e+03	4.308e-01	6.499e+01	-1.039e-02
2.800e+01	3.826e+02	4.268e-02	6.561e+02	-1.612e+00
3.000e+01	3.371e+03	1.055e-01	2.844e+02	7.563e-01
3.000e+01	2.653e+03	4.469e-01	6.713e+01	-2.661e-02
3.200e+01	3.735e+03	1.133e-01	2.824e+02	7.460e-01
3.200e+01	2.665e+03	4.563e-01	7.013e+01	-1.856e-02
3.200e+01	4.244e+02	5.516e-02	5.801e+02	-1.171e+00
3.400e+01	5.313e+03	1.199e-01	2.835e+02	6.881e-01
3.400e+01	1.234e+03	5.153e-02	6.599e+02	-3.145e-01
3.400e+01	2.420e+03	4.578e-01	7.427e+01	-1.011e-01
3.400e+01	2.850e+03	7.263e-01	4.681e+01	-8.551e-02
3.600e+01	5.051e+03	1.292e-01	2.785e+02	6.712e-01
3.600e+01	2.101e+03	6.408e-02	5.618e+02	-2.399e-01
3.600e+01	2.358e+03	4.332e-01	8.310e+01	-6.155e-02
3.600e+01	2.969e+03	7.482e-01	4.811e+01	-4.030e-02
3.800e+01	5.471e+03	1.369e-01	2.777e+02	6.416e-01
3.800e+01	2.158e+03	6.934e-02	5.480e+02	-3.047e-01
3.800e+01	3.458e+03	7.324e-01	5.189e+01	-5.760e-02
4.000e+01	8.337e+03	1.434e-01	2.788e+02	5.478e-01
4.000e+01	2.209e+03	7.569e-02	5.285e+02	-5.169e-01
4.000e+01	3.276e+03	7.320e-01	5.465e+01	-1.094e-01
4.000e+01	2.328e+03	4.201e-01	9.522e+01	-5.743e-02
4.000e+01	4.633e+02	1.623e-02	2.465e+03	-2.374e-01
4.200e+01	9.446e+03	1.513e-01	2.775e+02	5.523e-01
4.200e+01	3.536e+03	8.081e-02	5.198e+02	-5.175e-01
4.200e+01	3.854e+03	7.546e-01	5.566e+01	-1.099e-01
4.200e+01	2.445e+03	4.369e-01	9.614e+01	-5.440e-02
4.200e+01	6.926e+02	3.250e-02	1.292e+03	-4.136e-01
4.400e+01	9.672e+03	1.602e-01	2.747e+02	5.030e-01
4.400e+01	4.748e+03	8.630e-02	5.099e+02	-4.706e-01
4.400e+01	4.702e+03	7.587e-01	5.799e+01	-8.448e-02
4.400e+01	1.079e+03	3.880e-02	1.134e+03	1.721e-01
4.400e+01	2.569e+03	4.380e-01	1.005e+02	2.479e-02
4.600e+01	9.762e+03	1.660e-01	2.772e+02	5.033e-01
4.600e+01	5.138e+03	9.332e-02	4.929e+02	-4.150e-01
4.600e+01	1.262e+03	3.467e-02	1.327e+03	3.290e-01
4.600e+01	4.759e+03	7.683e-01	5.987e+01	-9.722e-02
4.800e+01	9.439e+03	1.724e-01	2.784e+02	5.270e-01
4.800e+01	5.196e+03	1.009e-01	4.757e+02	-5.270e-01
4.800e+01	7.526e+03	7.871e-01	6.098e+01	-7.381e-02
4.800e+01	1.017e+03	3.610e-02	1.330e+03	5.574e-01
4.800e+01	3.803e+03	4.089e-01	1.174e+02	-3.715e-02
5.000e+01	8.540e+03	1.806e-01	2.768e+02	5.481e-01
5.000e+01	5.866e+03	1.067e-01	4.688e+02	-5.545e-01
5.000e+01	8.803e+03	7.964e-01	6.278e+01	-5.790e-02
5.000e+01	5.020e+03	4.181e-01	1.196e+02	-1.733e-02
5.000e+01	1.566e+03	5.074e-02	9.854e+02	3.148e-01
5.200e+01	6.313e+03	1.117e-01	4.654e+02	-6.120e-01
5.200e+01	7.587e+03	1.895e-01	2.744e+02	6.101e-01
5.200e+01	8.446e+03	8.741e-01	5.949e+01	-9.687e-02
5.200e+01	6.432e+03	4.968e-01	1.047e+02	2.830e-02
5.200e+01	6.399e+03	8.143e-01	6.386e+01	6.981e-03
5.400e+01	8.806e+03	1.161e-01	4.651e+02	-4.808e-01
5.400e+01	6.070e+03	1.995e-01	2.707e+02	6.126e-01
5.400e+01	9.581e+03	8.472e-01	6.374e+01	-1.715e-01
5.400e+01	4.713e+03	8.184e-02	6.598e+02	-3.214e-02
5.400e+01	4.211e+03	4.642e-01	1.163e+02	9.352e-03
5.600e+01	1.021e+04	1.235e-01	4.535e+02	-4.807e-01
5.600e+01	6.505e+03	9.673e-02	5.789e+02	-1.159e-01
5.600e+01	4.392e+03	2.116e-01	2.646e+02	5.115e-01
5.600e+01	7.069e+03	8.471e-01	6.611e+01	-1.425e-01
5.600e+01	4.604e+03	4.545e-01	1.232e+02	-1.253e-02
5.800e+01	1.232e+04	1.277e-01	4.541e+02	-4.177e-01
5.800e+01	6.380e+03	1.041e-01	5.571e+02	-1.037e-01
5.800e+01	3.916e+03	2.195e-01	2.643e+02	4.996e-01
5.800e+01	6.492e+03	4.528e-01	1.281e+02	1.888e-02
5.800e+01	7.621e+03	8.425e-01	6.884e+01	-5.722e-02
6.000e+01	1.224e+04	1.329e-01	4.515e+02	-4.029e-01
6.000e+01	8.579e+03	2.365e-01	2.537e+02	2.350e-01
6.000e+01	1.055e+04	8.962e-01	6.695e+01	6.112e-02
6.000e+01	6.868e+03	3.948e-01	1.520e+02	-6.257e-02
6.000e+01	1.075e+03	3.717e-02	1.614e+03	5.882e-01
6.200e+01	1.454e+04	1.370e-01	4.525e+02	-3.773e-01
6.200e+01	7.710e+03	2.403e-01	2.581e+02	2.725e-01
6.200e+01	9.445e+03	8.824e-01	7.026e+01	-3.995e-02
6.200e+01	5.184e+03	1.047e-01	5.920e+02	-1.232e-01
6.200e+01	8.717e+02	3.643e-02	1.702e+03	-9.121e-01
6.400e+01	1.698e+04	1.440e-01	4.444e+02	-3.726e-01
6.400e+01	7.896e+03	1.080e-01	5.928e+02	-1.430e-01
6.400e+01	6.401e+03	4.082e-01	1.568e+02	-1.080e-01
6.400e+01	2.185e+03	1.844e-01	3.470e+02	1.589e+00
6.400e+01	5.394e+03	7.194e-01	8.897e+01	-3.173e-01
6.600e+01	1.631e+04	1.501e-01	4.397e+02	-3.938e-01
6.600e+01	7.136e+03	1.138e-01	5.798e+02	-1.604e-01
6.600e+01	3.188e+03	1.968e-01	3.353e+02	1.208e+00
6.600e+01	7.169e+03	5.659e-01	1.166e+02	2.044e-02
6.600e+01	3.718e+03	7.293e-01	9.050e+01	-6.498e-01
6.800e+01	1.517e+04	1.571e-01	4.329e+02	-3.851e-01
6.800e+01	3.550e+03	2.032e-01	3.347e+02	9.996e-01
6.800e+01	6.413e+03	1.229e-01	5.531e+02	-1.367e-01
6.800e+01	6.045e+03	5.754e-01	1.182e+02	6.221e-02
6.800e+01	2.785e+03	8.116e-01	8.379e+01	-1.296e+00
7.000e+01	1.555e+04	1.624e-01	4.310e+02	-3.548e-01
7.000e+01	3.398e+03	2.146e-01	3.262e+02	9.385e-01
7.000e+01	7.177e+03	1.325e-01	5.284e+02	-2.419e-01
7.000e+01	1.218e+03	5.895e-02	1.187e+03	1.530e+00
7.000e+01	6.664e+03	2.972e-01	2.355e+02	1.341e-01
7.200e+01	1.582e+04	1.667e-01	4.318e+02	-3.068e-01
7.200e+01	1.020e+04	2.946e-01	2.444e+02	9.086e-02
7.200e+01	2.294e+03	4.981e-02	1.445e+03	-6.976e-01
7.200e+01	5.292e+03	2.261e-01	3.185e+02	5.604e-01
7.200e+01	4.620e+03	1.350e-01	5.331e+02	-3.561e-01
7.400e+01	1.571e+04	1.734e-01	4.268e+02	-3.245e-01
7.400e+01	1.172e+04	2.979e-01	2.484e+02	1.162e-01
7.400e+01	2.437e+03	6.102e-02	1.213e+03	-9.238e-01
7.400e+01	4.737e+03	2.351e-01	3.148e+02	6.418e-01
7.400e+01	3.853e+03	1.452e-01	5.097e+02	-6.991e-01
7.600e+01	1.399e+04	1.820e-01	4.176e+02	-3.868e-01
7.600e+01	1.246e+04	3.060e-01	2.484e+02	1.129e-01
7.600e+01	2.114e+03	6.985e-02	1.088e+03	-1.511e+00
7.600e+01	3.364e+03	2.396e-01	3.172e+02	8.558e-01
7.600e+01	3.052e+03	1.557e-01	4.882e+02	-9.806e-01
7.800e+01	1.029e+04	1.890e-01	4.127e+02	-4.719e-01
7.800e+01	1.164e+04	3.114e-01	2.505e+02	1.245e-01
7.800e+01	2.495e+03	7.942e-02	9.821e+02	7.875e-01
7.800e+01	7.016e+03	4.690e-01	1.663e+02	3.120e-01
7.800e+01	9.244e+03	5.947e-01	1.312e+02	1.187e-01
8.000e+01	8.276e+03	1.930e-01	4.145e+02	-4.025e-01
8.000e+01	8.909e+03	3.231e-01	2.476e+02	2.339e-01
8.000e+01	5.170e+03	1.203e-01	6.653e+02	-3.499e-02
8.000e+01	9.222e+03	4.976e-01	1.608e+02	1.568e-02
8.000e+01	8.888e+03	8.861e-01	9.029e+01	-5.477e-02
8.200e+01	9.563e+03	1.970e-01	4.163e+02	-4.317e-01
8.200e+01	4.938e+03	1.182e-01	6.935e+02	-1.750e-02
8.200e+01	4.467e+03	3.297e-01	2.487e+02	5.396e-01
8.200e+01	6.373e+03	5.087e-01	1.612e+02	5.638e-02
8.200e+01	2.415e+03	1.700e-01	4.823e+02	-9.299e-01
8.400e+01	9.597e+03	2.039e-01	4.120e+02	-4.498e-01
8.400e+01	4.561e+03	1.199e-01	7.007e+02	-2.988e-02
8.400e+01	6.468e+03	6.007e-01	1.398e+02	4.941e-01
8.400e+01	5.029e+03	2.747e-01	3.058e+02	4.317e-01
8.400e+01	2.588e+03	1.857e-01	4.524e+02	1.641e+00
8.600e+01	8.282e+03	2.075e-01	4.145e+02	-5.504e-01
8.600e+01	4.273e+03	1.225e-01	7.021e+02	-8.060e-02
8.600e+01	7.011e+03	6.079e-01	1.415e+02	4.982e-01
8.600e+01	5.868e+03	2.773e-01	3.101e+02	2.995e-01
8.600e+01	2.363e+03	1.924e-01	4.470e+02	1.240e+00
8.800e+01	6.730e+03	2.145e-01	4.102e+02	-5.843e-01
8.800e+01	3.499e+03	1.151e-01	7.643e+02	-1.573e-01
8.800e+01	5.906e+03	2.811e-01	3.131e+02	2.237e-01
8.800e+01	3.941e+03	6.042e-01	1.456e+02	1.162e+00
8.800e+01	1.109e+03	6.799e-02	1.294e+03	-1.241e+00
9.000e+01	6.710e+03	2.203e-01	4.086e+02	-3.642e-01
9.000e+01	1.230e+03	7.763e-02	1.159e+03	-1.467e+00
9.000e+01	6.627e+03	6.044e-01	1.489e+02	-1.410e-01
9.000e+01	3.466e+03	1.216e-01	7.402e+02	-1.253e-01
9.000e+01	4.434e+03	2.924e-01	3.078e+02	1.880e-01
9.200e+01	7.169e+03	2.309e-01	3.984e+02	-3.758e-01
9.200e+01	8.283e+03	6.174e-01	1.490e+02	3.371e-02
9.200e+01	1.424e+03	1.027e-01	8.961e+02	1.793e+00
9.200e+01	2.887e+03	2.080e-01	4.423e+02	-9.233e-01
9.200e+01	3.596e+03	6.343e-01	1.450e+02	6.596e-01
9.400e+01	5.248e+03	2.420e-01	3.885e+02	-2.278e-01
9.400e+01	7.838e+03	6.299e-01	1.492e+02	3.520e-02
9.400e+01	1.228e+03	1.173e-01	8.015e+02	-1.305e+00
9.400e+01	2.890e+03	2.132e-01	4.409e+02	-6.352e-01
9.400e+01	5.620e+03	9.000e-01	1.044e+02	7.356e-02
9.600e+01	3.932e+03	2.578e-01	3.724e+02	-2.490e-01
9.600e+01	2.660e+03	2.387e-01	4.022e+02	-6.621e-01
9.600e+01	6.722e+03	9.054e-01	1.060e+02	4.153e-02
9.600e+01	5.494e+03	6.423e-01	1.495e+02	5.786e-02
9.600e+01	1.082e+03	1.054e-01	9.106e+02	7.478e-01
9.800e+01	3.822e+03	2.520e-01	3.889e+02	-6.999e-01
9.800e+01	7.739e+03	2.809e-01	3.489e+02	-2.659e-01
9.800e+01	4.811e+03	3.128e-01	3.133e+02	-3.130e-01
9.800e+01	5.497e+03	9.076e-01	1.080e+02	3.784e-02
9.800e+01	1.288e+03	9.661e-02	1.014e+03	-5.048e-01
1.000e+02	5.902e+03	2.595e-01	3.854e+02	-5.604e-01
1.000e+02	7.468e+03	9.085e-01	1.101e+02	-4.712e-03
1.000e+02	7.849e+03	2.906e-01	3.441e+02	-3.822e-01
1.000e+02	5.075e+03	3.209e-01	3.117e+02	-4.216e-01
1.000e+02	1.676e+03	1.115e-01	8.967e+02	-4.333e-01
1.020e+02	6.360e+03	2.683e-01	3.802e+02	-7.095e-01
1.020e+02	6.256e+03	7.868e-01	1.296e+02	-4.855e-02
1.020e+02	3.555e+03	2.422e-01	4.211e+02	-1.085e+00
1.020e+02	4.429e+03	3.069e-01	3.323e+02	-5.622e-01
1.020e+02	1.813e+03	8.723e-02	1.169e+03	-8.942e-03
1.040e+02	7.624e+03	2.588e-01	4.018e+02	-3.883e-01
1.040e+02	3.004e+03	1.024e-01	1.015e+03	-1.108e-01
1.040e+02	3.494e+03	2.400e-01	4.333e+02	-8.146e-01
1.040e+02	3.901e+03	6.755e-01	1.540e+02	5.601e-01
1.040e+02	4.744e+03	7.867e-01	1.322e+02	-2.676e-01
1.060e+02	6.553e+03	2.744e-01	3.863e+02	-5.220e-01
1.060e+02	3.510e+03	2.570e-01	4.124e+02	-1.244e+00
1.060e+02	7.551e+03	9.971e-01	1.063e+02	1.713e-02
1.060e+02	3.645e+03	3.781e-01	2.803e+02	3.286e-01
1.060e+02	4.032e+03	4.752e-01	2.230e+02	4.346e-02
1.080e+02	3.999e+03	2.814e-01	3.838e+02	-1.221e+00
1.080e+02	1.878e+03	1.423e-01	7.590e+02	-5.007e-01
1.080e+02	3.348e+03	2.563e-01	4.213e+02	6.136e-01
1.080e+02	3.390e+03	3.121e-01	3.461e+02	-6.436e-01
1.080e+02	3.825e+03	4.836e-01	2.233e+02	-8.799e-03
1.100e+02	3.501e+03	2.872e-01	3.830e+02	-1.114e+00
1.100e+02	1.425e+03	1.456e-01	7.555e+02	-1.108e+00
1.100e+02	2.821e+03	3.172e-01	3.467e+02	-1.160e+00
1.100e+02	1.112e+03	2.129e-01	5.166e+02	-1.114e+00
1.100e+02	1.408e+03	4.085e-01	2.693e+02	9.968e-01
1.120e+02	1.249e+03	1.468e-01	7.627e+02	-9.611e-01
1.120e+02	2.793e+03	2.912e-01	3.846e+02	-9.970e-01
1.120e+02	2.681e+03	3.239e-01	3.458e+02	-1.307e+00
1.120e+02	1.714e+03	3.566e-01	3.141e+02	-1.470e+00
1.140e+02	3.069e+03	2.903e-01	3.927e+02	-7.756e-01
1.140e+02	1.056e+03	1.535e-01	7.425e+02	-8.575e-01
1.140e+02	2.530e+03	3.255e-01	3.502e+02	-1.046e+00
1.140e+02	1.966e+03	3.614e-01	3.154e+02	-1.276e+00
1.160e+02	3.779e+03	2.948e-01	3.934e+02	-5.922e-01
1.160e+02	1.121e+03	1.693e-01	6.852e+02	-6.347e-01
1.160e+02	2.678e+03	3.301e-01	3.514e+02	-8.337e-01
1.160e+02	2.131e+03	3.665e-01	3.165e+02	-1.055e+00
1.180e+02	3.477e+03	3.034e-01	3.890e+02	-8.692e-01
1.180e+02	1.621e+03	1.794e-01	6.576e+02	-7.517e-01
1.180e+02	2.664e+03	3.441e-01	3.429e+02	-1.068e+00
1.180e+02	2.394e+03	3.762e-01	3.137e+02	-8.257e-01
1.180e+02	1.890e+03	2.849e-01	4.141e+02	3.842e-01
1.200e+02	2.254e+03	3.113e-01	3.855e+02	-1.146e+00
1.200e+02	1.094e+03	1.862e-01	6.444e+02	-1.166e+00
1.200e+02	1.840e+03	3.532e-01	3.397e+02	1.151e+00
1.200e+02	1.541e+03	3.868e-01	3.102e+02	-1.262e+00
1.220e+02	1.342e+03	1.767e-01	6.904e+02	-9.937e-01
1.220e+02	9.968e+02	1.469e-01	8.305e+02	-1.032e+00
1.220e+02	9.195e+02	3.146e-01	3.878e+02	-1.143e+00
1.240e+02	9.616e+02	1.824e-01	6.799e+02	-9.680e-01
1.260e+02	9.327e+02	1.827e-01	6.897e+02	-9.607e-01
1.280e+02	1.385e+03	1.891e-01	6.768e+02	-7.429e-01
1.300e+02	1.432e+03	2.024e-01	6.424e+02	-8.371e-01
8.000e+00	1.997e+02	1.702e-02	4.699e+02	-1.360e+00
1.000e+01	3.550e+02	2.615e-02	3.824e+02	1.216e+00
1.200e+01	5.106e+02	3.249e-02	3.693e+02	1.032e+00
1.400e+01	8.029e+02	4.754e-02	2.945e+02	8.814e-01
1.600e+01	9.683e+02	5.380e-02	2.974e+02	8.675e-01
1.800e+01	1.400e+03	6.268e-02	2.872e+02	8.207e-01
2.000e+01	1.559e+03	7.104e-02	2.815e+02	8.556e-01
2.000e+01	4.612e+02	3.727e-02	5.366e+02	-3.096e-01
2.200e+01	2.168e+03	7.634e-02	2.882e+02	8.065e-01
2.200e+01	5.762e+02	4.060e-02	5.419e+02	-4.767e-01
2.400e+01	1.944e+03	8.397e-02	2.858e+02	9.008e-01
2.600e+01	2.837e+03	9.350e-02	2.781e+02	8.261e-01
2.600e+01	2.210e+03	4.170e-01	6.235e+01	-1.426e-02
2.600e+01	3.687e+02	3.516e-02	7.396e+02	-1.814e+00
2.800e+01	2.798e+03	9.957e-02	2.812e+02	7.950e-01
2.800e+01	2.301e+03	4.310e-01	6.497e+01	-1.387e-02
2.800e+01	3.245e+02	4.324e-02	6.475e+02	-1.753e+00
3.000e+01	3.956e+03	1.060e-01	2.830e+02	7.388e-01
3.000e+01	2.749e+03	4.493e-01	6.678e+01	-2.325e-02
3.200e+01	3.399e+03	1.135e-01	2.819e+02	7.643e-01
3.200e+01	5.394e+02	5.121e-02	6.249e+02	-6.372e-01
3.200e+01	2.171e+03	4.631e-01	6.910e+01	-3.386e-02
3.400e+01	5.665e+03	1.203e-01	2.825e+02	6.595e-01
3.400e+01	1.561e+03	5.099e-02	6.669e+02	-1.772e-01
3.400e+01	2.238e+03	4.451e-01	7.640e+01	-1.079e-01
3.600e+01	4.877e+03	1.294e-01	2.782e+02	6.554e-01
3.600e+01	2.141e+03	6.407e-02	5.618e+02	-2.425e-01
3.600e+01	1.943e+03	4.322e-01	8.329e+01	-6.255e-02
3.600e+01	2.448e+03	7.398e-01	4.866e+01	-3.164e-02
3.800e+01	5.232e+03	1.364e-01	2.785e+02	6.313e-01
3.800e+01	2.116e+03	7.066e-02	5.378e+02	-3.508e-01
3.800e+01	2.765e+03	7.402e-01	5.134e+01	-6.858e-02
4.000e+01	7.880e+03	1.432e-01	2.793e+02	5.531e-01
4.000e+01	2.162e+03	7.606e-02	5.259e+02	-5.522e-01
4.000e+01	2.863e+03	7.347e-01	5.445e+01	-1.175e-01
4.000e+01	2.014e+03	4.191e-01	9.545e+01	-6.337e-02
4.000e+01	4.874e+02	1.796e-02	2.227e+03	-2.284e-01
4.200e+01	8.183e+03	1.513e-01	2.777e+02	5.434e-01
4.200e+01	3.740e+03	8.006e-02	5.246e+02	-4.718e-01
4.200e+01	3.425e+03	7.618e-01	5.513e+01	-8.522e-02
4.200e+01	9.342e+02	3.592e-02	1.169e+03	-3.493e-01
4.200e+01	1.835e+03	4.399e-01	9.547e+01	-3.077e-02
4.400e+01	9.612e+03	1.597e-01	2.754e+02	5.089e-01
4.400e+01	4.653e+03	8.615e-02	5.107e+02	-4.635e-01
4.400e+01	4.920e+03	7.602e-01	5.788e+01	-7.155e-02
4.400e+01	1.148e+03	3.901e-02	1.128e+03	1.588e-01
4.400e+01	2.779e+03	4.375e-01	1.006e+02	3.605e-02
4.600e+01	7.313e+03	1.656e-01	2.777e+02	4.993e-01
4.600e+01	5.191e+03	9.253e-02	4.972e+02	-4.102e-01
4.600e+01	1.421e+03	4.017e-02	1.145e+03	2.634e-01
4.600e+01	4.080e+03	7.806e-01	5.893e+01	-6.737e-02
4.600e+01	7.537e+02	1.872e-01	2.458e+02	-1.303e+00
4.800e+01	8.855e+03	1.720e-01	2.790e+02	5.393e-01
4.800e+01	5.068e+03	1.004e-01	4.780e+02	-5.367e-01
4.800e+01	7.319e+03	7.876e-01	6.094e+01	-7.458e-02
4.800e+01	1.087e+03	3.687e-02	1.302e+03	4.928e-01
4.800e+01	3.750e+03	4.093e-01	1.173e+02	-3.797e-02
5.000e+01	5.870e+03	1.054e-01	4.744e+02	-5.029e-01
5.000e+01	5.932e+03	1.778e-01	2.812e+02	5.327e-01
5.000e+01	6.501e+03	7.991e-01	6.257e+01	-3.854e-02
5.000e+01	1.865e+03	6.250e-02	8.000e+02	1.431e-01
5.000e+01	3.717e+03	4.247e-01	1.177e+02	-1.504e-04
5.200e+01	6.235e+03	1.108e-01	4.693e+02	-5.999e-01
5.200e+01	6.961e+03	1.890e-01	2.751e+02	6.556e-01
5.200e+01	8.198e+03	8.768e-01	5.931e+01	-1.087e-01
5.200e+01	5.998e+03	5.014e-01	1.037e+02	6.894e-03
5.200e+01	6.120e+03	8.164e-01	6.369e+01	9.046e-04
5.400e+01	8.129e+03	1.153e-01	4.683e+02	-4.691e-01
5.400e+01	3.668e+03	1.969e-01	2.743e+02	6.543e-01
5.400e+01	4.380e+03	8.304e-02	6.503e+02	-4.525e-02
5.400e+01	6.958e+03	8.484e-01	6.365e+01	-1.935e-01
5.400e+01	2.941e+03	4.621e-01	1.169e+02	6.832e-03
5.600e+01	9.600e+03	1.230e-01	4.553e+02	-4.865e-01
5.600e+01	6.167e+03	9.715e-02	5.764e+02	-1.264e-01
5.600e+01	3.919e+03	2.118e-01	2.644e+02	4.545e-01
5.600e+01	6.162e+03	8.509e-01	6.581e+01	-1.183e-01
5.600e+01	3.912e+03	4.551e-01	1.230e+02	7.263e-03
5.800e+01	1.037e+04	1.275e-01	4.547e+02	-4.199e-01
5.800e+01	7.833e+03	8.446e-01	6.867e+01	-7.329e-02
5.800e+01	2.456e+03	2.146e-01	2.703e+02	-2.340e+00
5.800e+01	4.382e+03	1.030e-01	5.633e+02	-7.195e-02
5.800e+01	5.097e+03	4.536e-01	1.279e+02	2.234e-02
6.000e+01	1.150e+04	1.325e-01	4.528e+02	-4.265e-01
6.000e+01	5.950e+03	2.407e-01	2.493e+02	2.003e-01
6.000e+01	9.372e+03	8.989e-01	6.675e+01	7.371e-02
6.000e+01	5.427e+03	5.419e-01	1.107e+02	1.791e-01
6.000e+01	8.203e+02	4.355e-02	1.378e+03	8.837e-01
6.200e+01	1.318e+04	1.365e-01	4.541e+02	-3.595e-01
6.200e+01	5.831e+03	2.396e-01	2.587e+02	3.147e-01
6.200e+01	5.481e+03	1.064e-01	5.827e+02	-1.280e-01
6.200e+01	7.213e+03	8.895e-01	6.970e+01	-7.682e-03
6.200e+01	7.349e+02	4.198e-02	1.477e+03	1.190e+00
6.400e+01	1.528e+04	1.443e-01	4.434e+02	-3.831e-01
6.400e+01	6.826e+03	1.060e-01	6.039e+02	-1.267e-01
6.400e+01	2.176e+03	1.813e-01	3.529e+02	1.759e+00
6.400e+01	5.262e+03	4.069e-01	1.573e+02	-1.049e-01
6.400e+01	4.752e+03	7.189e-01	8.902e+01	-2.961e-01
6.600e+01	1.453e+04	1.496e-01	4.411e+02	-3.763e-01
6.600e+01	6.300e+03	1.148e-01	5.747e+02	-1.570e-01
6.600e+01	2.507e+03	1.980e-01	3.334e+02	1.234e+00
6.600e+01	5.078e+03	5.679e-01	1.162e+02	2.373e-02
6.600e+01	3.352e+03	3.083e-01	2.141e+02	-6.102e-02
6.800e+01	1.451e+04	1.558e-01	4.365e+02	-3.450e-01
6.800e+01	5.490e+03	1.242e-01	5.475e+02	-1.594e-01
6.800e+01	2.586e+03	2.021e-01	3.365e+02	1.199e+00
6.800e+01	4.701e+03	2.882e-01	2.360e+02	9.220e-02
6.800e+01	4.655e+03	5.812e-01	1.170e+02	-1.444e-04
7.000e+01	1.279e+04	1.622e-01	4.315e+02	-3.745e-01
7.000e+01	4.397e+03	2.195e-01	3.189e+02	5.287e-01
7.000e+01	6.347e+03	1.330e-01	5.263e+02	-2.353e-01
7.000e+01	8.534e+03	8.777e-01	7.975e+01	-3.803e-02
7.000e+01	1.262e+03	5.409e-02	1.294e+03	-7.627e-01
7.200e+01	1.242e+04	1.669e-01	4.313e+02	-3.087e-01
7.200e+01	8.745e+03	2.895e-01	2.487e+02	1.149e-01
7.200e+01	1.701e+03	5.109e-02	1.409e+03	-7.030e-01
7.200e+01	3.903e+03	2.273e-01	3.167e+02	6.052e-01
7.200e+01	3.655e+03	1.358e-01	5.300e+02	-3.805e-01
7.400e+01	1.328e+04	1.726e-01	4.288e+02	-3.307e-01
7.400e+01	8.802e+03	2.994e-01	2.472e+02	8.667e-02
7.400e+01	2.028e+03	5.958e-02	1.242e+03	-8.880e-01
7.400e+01	4.383e+03	2.344e-01	3.157e+02	5.701e-01
7.400e+01	3.511e+03	1.439e-01	5.142e+02	-6.597e-01
7.600e+01	1.013e+04	1.820e-01	4.176e+02	-3.916e-01
7.600e+01	8.185e+03	3.026e-01	2.511e+02	1.250e-01
7.600e+01	1.527e+03	6.931e-02	1.096e+03	-1.451e+00
7.600e+01	2.548e+03	2.404e-01	3.161e+02	8.261e-01
7.600e+01	2.325e+03	1.557e-01	4.882e+02	-9.533e-01
7.800e+01	8.498e+03	1.897e-01	4.112e+02	-4.774e-01
7.800e+01	1.206e+04	3.119e-01	2.501e+02	7.828e-02
7.800e+01	1.839e+03	7.575e-02	1.030e+03	1.021e+00
7.800e+01	9.141e+03	5.900e-01	1.322e+02	-1.006e-02
7.800e+01	7.930e+03	4.629e-01	1.685e+02	-2.994e-02
8.000e+01	5.691e+03	1.933e-01	4.139e+02	-4.019e-01
8.000e+01	5.110e+03	3.211e-01	2.491e+02	2.315e-01
8.000e+01	3.622e+03	1.220e-01	6.556e+02	-2.755e-02
8.000e+01	6.425e+03	5.002e-01	1.599e+02	3.406e-02
8.000e+01	6.674e+03	8.889e-01	9.000e+01	-4.412e-02
8.200e+01	7.943e+03	1.972e-01	4.159e+02	-4.315e-01
8.200e+01	3.976e+03	1.196e-01	6.857e+02	-1.991e-06
8.200e+01	3.523e+03	3.313e-01	2.475e+02	5.441e-01
8.200e+01	5.547e+03	5.117e-01	1.602e+02	5.593e-02
8.200e+01	2.071e+03	1.714e-01	4.785e+02	-9.339e-01
8.400e+01	6.701e+03	2.044e-01	4.110e+02	-4.551e-01
8.400e+01	3.260e+03	1.195e-01	7.029e+02	-2.812e-02
8.400e+01	4.231e+03	6.002e-01	1.399e+02	5.015e-01
8.400e+01	3.247e+03	2.746e-01	3.058e+02	4.193e-01
8.400e+01	1.860e+03	1.866e-01	4.501e+02	1.755e+00
8.600e+01	7.058e+03	2.074e-01	4.147e+02	-5.460e-01
8.600e+01	3.332e+03	1.222e-01	7.038e+02	-5.467e-02
8.600e+01	4.761e+03	2.764e-01	3.111e+02	2.931e-01
8.600e+01	5.188e+03	6.070e-01	1.417e+02	5.497e-01
8.600e+01	2.006e+03	1.911e-01	4.499e+02	1.380e+00
8.800e+01	4.722e+03	2.143e-01	4.106e+02	-5.710e-01
8.800e+01	2.409e+03	1.172e-01	7.506e+02	-1.490e-01
